x0000,y0000
28.02,12662.
28.03,12701.
28.05,12754.
28.07,12775.
28.09,12728.
28.11,12670.
28.13,12699.
28.15,12754.
28.17,12764.
28.19,12742.
28.21,12711.
28.23,12705.
28.25,12756.
28.27,12785.
28.29,12780.
28.31,12769.
28.33,12734.
28.35,12782.
28.37,12799.
28.39,12758.
28.41,12668.
28.43,12604.
28.45,12561.
28.47,12588.
28.49,12566.
28.51,12544.
28.53,12489.
28.55,12481.
28.57,12538.
28.59,12555.
28.61,12520.
28.63,12484.
28.65,12457.
28.67,12524.
28.69,12538.
28.71,12540.
28.73,12516.
28.75,12472.
28.77,12497.
28.79,12552.
28.81,12576.
28.83,12550.
28.85,12528.
28.87,12519.
28.89,12576.
28.91,12626.
28.93,12618.
28.95,12581.
28.97,12572.
28.99,12622.
29.01,12666.
29.02,12660.
29.04,12623.
29.06,12587.
29.08,12642.
29.1,12699.
29.12,12734.
29.14,12720.
29.16,12711.
29.18,12730.
29.2,12758.
29.22,12770.
29.24,12733.
29.26,12697.
29.28,12698.
29.3,12756.
29.32,12796.
29.34,12804.
29.36,12766.
29.38,12731.
29.4,12726.
29.42,12709.
29.44,12652.
29.46,12548.
29.48,12460.
29.5,12496.
29.52,12521.
29.54,12548.
29.56,12514.
29.58,12460.
29.6,12428.
29.62,12488.
29.64,12527.
29.66,12516.
29.68,12484.
29.7,12452.
29.72,12521.
29.74,12602.
29.76,12590.
29.78,12570.
29.8,12519.
29.82,12524.
29.84,12565.
29.86,12601.
29.88,12598.
29.9,12575.
29.92,12603.
29.94,12654.
29.96,12651.
29.98,12657.
30.,12648.
30.02,12638.
30.03,12668.
30.05,12708.
30.07,12686.
30.09,12648.
30.11,12626.
30.13,12682.
30.15,12743.
30.17,12743.
30.19,12756.
30.21,12713.
30.23,12696.
30.25,12763.
30.27,12786.
30.29,12787.
30.31,12774.
30.33,12774.
30.35,12826.
30.37,12869.
30.39,12856.
30.41,12747.
30.43,12678.
30.45,12650.
30.47,12628.
30.49,12572.
30.51,12515.
30.53,12467.
30.55,12495.
30.57,12544.
30.59,12539.
30.61,12518.
30.63,12455.
30.65,12475.
30.67,12525.
30.69,12570.
30.71,12548.
30.73,12527.
30.75,12534.
30.77,12570.
30.79,12576.
30.81,12587.
30.83,12558.
30.85,12547.
30.87,12593.
30.89,12640.
30.91,12634.
30.93,12563.
30.95,12570.
30.97,12564.
30.99,12657.
31.01,12696.
31.03,12704.
31.04,12651.
31.06,12630.
31.08,12684.
31.1,12713.
31.12,12727.
