x0000,y0000
243.17,12824.
243.19,12804.
243.21,12782.
243.23,12786.
243.25,12855.
243.27,12878.
243.29,12888.
243.31,12880.
243.33,12860.
243.35,12917.
243.37,12949.
243.39,12942.
243.41,12926.
243.43,12895.
243.45,12958.
243.47,12980.
243.49,13009.
243.51,12982.
243.53,12960.
243.55,12979.
243.57,13017.
243.59,12988.
243.61,13026.
243.63,12982.
243.65,13003.
243.67,13053.
243.69,13080.
243.71,13105.
243.73,13103.
243.75,13088.
243.77,13100.
243.79,13121.
243.81,13133.
243.83,13106.
243.85,13028.
243.87,12986.
243.89,12981.
243.9,12952.
243.92,12913.
243.94,12887.
243.96,12875.
243.98,12915.
244.,12931.
244.02,12929.
244.04,12899.
244.06,12894.
244.08,12920.
244.1,12940.
244.12,12954.
244.14,12926.
244.16,12909.
244.18,12931.
244.2,12968.
244.22,12968.
244.24,12953.
244.26,12940.
244.28,12957.
244.3,13002.
244.32,13021.
244.34,13020.
244.36,13000.
244.38,12985.
244.4,13013.
244.42,13049.
244.44,13052.
244.46,13034.
244.48,13008.
244.5,13042.
244.52,13098.
244.54,13107.
244.56,13113.
244.58,13084.
244.6,13096.
244.62,13147.
244.64,13169.
244.66,13178.
244.68,13146.
244.7,13158.
244.72,13185.
244.74,13215.
244.76,13220.
244.78,13190.
244.8,13181.
244.82,13217.
244.84,13247.
244.86,13212.
244.88,13169.
244.89,13114.
244.91,13080.
244.93,13078.
244.95,13077.
244.97,13048.
244.99,13028.
245.01,13026.
245.03,13049.
245.05,13073.
245.07,13042.
245.09,13029.
245.11,13012.
245.13,13012.
245.15,13052.
245.17,13044.
245.19,13024.
245.21,13015.
245.23,13041.
245.25,13076.
245.27,13112.
245.29,13109.
245.31,13080.
245.33,13084.
245.35,13117.
245.37,13134.
245.39,13119.
245.41,13104.
245.43,13098.
245.45,13126.
245.47,13175.
245.49,13198.
245.51,13196.
245.53,13176.
245.55,13204.
245.57,13202.
245.59,13227.
245.61,13188.
245.63,13190.
245.65,13205.
245.67,13244.
245.69,13284.
245.71,13289.
245.73,13275.
245.75,13271.
245.77,13271.
245.79,13318.
245.81,13316.
245.83,13317.
245.85,13324.
245.87,13338.
245.89,13373.
245.91,13371.
245.92,13354.
245.94,13297.
245.96,13270.
245.98,13264.
246.,13276.
246.02,13267.
246.04,13224.
246.06,13188.
246.08,13213.
246.1,13237.
246.12,13244.
246.14,13216.
246.16,13162.
246.18,13221.
246.2,13260.
246.22,13256.
246.24,13240.
246.26,13215.
246.28,13267.
246.3,13303.
246.32,13316.
246.34,13293.
246.36,13265.
246.38,13267.
246.4,13315.
246.42,13353.
246.44,13338.
246.46,13301.
246.48,13298.
246.5,13327.
246.52,13349.
246.54,13362.
246.56,13378.
246.58,13376.
246.6,13386.
246.62,13414.
