x0000,y0000
326.81,12823.
326.83,12828.
326.85,12836.
326.87,12792.
326.89,12845.
326.91,12812.
326.93,12861.
326.95,12811.
326.97,12862.
326.99,12804.
327.01,12890.
327.03,12830.
327.05,12874.
327.07,12884.
327.09,12834.
327.11,12912.
327.13,12870.
327.15,12902.
327.17,12893.
327.19,12872.
327.21,12948.
327.22,12896.
327.24,12960.
327.26,12918.
327.28,12908.
327.3,12862.
327.32,12894.
327.34,12859.
327.36,12889.
327.38,12839.
327.4,12827.
327.42,12824.
327.44,12846.
327.46,12842.
327.48,12824.
327.5,12845.
327.52,12818.
327.54,12881.
327.56,12841.
327.58,12874.
327.6,12832.
327.62,12868.
327.64,12866.
327.66,12916.
327.68,12878.
327.7,12901.
327.72,12855.
327.74,12906.
327.76,12900.
327.78,12947.
327.8,12910.
327.82,12939.
327.84,12890.
327.86,12960.
327.88,12888.
327.9,12919.
327.92,12850.
327.94,12857.
327.96,12875.
327.98,12875.
328.,12832.
328.02,12850.
328.04,12805.
328.06,12840.
328.08,12890.
328.1,12848.
328.12,12881.
328.14,12830.
328.16,12885.
328.18,12855.
328.2,12930.
328.22,12853.
328.24,12901.
328.25,12894.
328.27,12894.
328.29,12918.
328.31,12955.
328.33,12916.
328.35,12928.
328.37,12915.
328.39,12990.
328.41,12922.
328.43,12966.
328.45,12889.
328.47,12921.
328.49,12880.
328.51,12906.
328.53,12876.
328.55,12862.
328.57,12866.
328.59,12818.
328.61,12882.
328.63,12861.
328.65,12878.
328.67,12856.
328.69,12872.
328.71,12910.
328.73,12906.
328.75,12878.
328.77,12907.
328.79,12897.
328.81,12924.
328.83,12946.
328.85,12935.
328.87,12937.
328.89,12912.
328.91,12954.
328.93,12945.
328.95,12998.
328.97,12944.
328.99,12971.
329.01,12931.
329.03,12982.
329.05,12920.
329.07,12939.
329.09,12925.
329.11,12883.
329.13,12936.
329.15,12888.
329.17,12918.
329.19,12890.
329.21,12912.
329.23,12878.
329.25,12980.
329.26,12914.
329.28,12965.
329.3,12931.
329.32,12933.
329.34,12946.
329.36,12987.
329.38,12930.
329.4,12991.
329.42,12952.
329.44,12990.
329.46,12982.
329.48,13026.
329.5,12959.
329.52,13000.
329.54,12954.
329.56,13004.
329.58,12926.
329.6,12914.
329.62,12889.
329.64,12905.
329.66,12884.
329.68,12851.
329.7,12849.
329.72,12812.
329.74,12860.
329.76,12802.
329.78,12874.
329.8,12815.
329.82,12822.
329.84,12850.
329.86,12828.
329.88,12852.
329.9,12849.
329.92,12862.
329.94,12854.
329.96,12902.
329.98,12870.
330.,12910.
330.02,12867.
330.04,12857.
330.06,12913.
330.08,12893.
330.1,12854.
330.12,12866.
330.14,12837.
330.16,12815.
330.18,12825.
330.2,12804.
330.22,12809.
330.24,12827.
330.26,12786.
330.28,12792.
330.3,12836.
330.31,12803.
330.33,12813.
330.35,12828.
330.37,12817.
330.39,12865.
330.41,12887.
330.43,12836.
330.45,12869.
330.47,12874.
330.49,12865.
330.51,12911.
330.53,12884.
330.55,12867.
330.57,12922.
330.59,12901.
330.61,12915.
330.63,12906.
330.65,12858.
330.67,12840.
330.69,12878.
330.71,12840.
330.73,12814.
330.75,12846.
330.77,12843.
330.79,12807.
330.81,12827.
330.83,12869.
330.85,12876.
330.87,12828.
330.89,12817.
330.91,12860.
330.93,12896.
330.95,12879.
330.97,12842.
330.99,12882.
331.01,12878.
331.03,12881.
331.05,12917.
331.07,12880.
331.09,12874.
331.11,12938.
331.13,12920.
331.15,12907.
331.17,12924.
331.19,12882.
331.21,12895.
331.23,12874.
331.25,12842.
331.27,12858.
331.29,12812.
331.31,12826.
331.32,12804.
331.34,12823.
331.36,12815.
331.38,12815.
331.4,12835.
331.42,12802.
331.44,12856.
331.46,12831.
331.48,12850.
331.5,12849.
331.52,12820.
331.54,12898.
331.56,12864.
331.58,12889.
331.6,12890.
331.62,12862.
331.64,12918.
331.66,12916.
331.68,12923.
331.7,12947.
331.72,12908.
331.74,12935.
331.76,12918.
331.78,12920.
331.8,12922.
331.82,12852.
331.84,12865.
331.86,12891.
331.88,12852.
331.9,12882.
331.92,12842.
331.94,12862.
331.96,12836.
331.98,12887.
332.,12887.
332.02,12856.
332.04,12824.
332.06,12874.
332.08,12893.
332.1,12912.
332.12,12932.
332.14,12871.
332.16,12936.
332.18,12915.
332.2,12950.
332.22,12930.
332.24,12951.
332.26,12966.
332.28,12984.
332.3,12968.
332.32,12963.
332.34,12965.
332.35,12916.
332.37,12896.
332.39,12943.
332.41,12893.
332.43,12923.
332.45,12876.
332.47,12906.
332.49,12908.
332.51,12904.
332.53,12938.
332.55,12900.
332.57,12934.
332.59,12927.
332.61,12922.
332.63,12945.
332.65,12944.
332.67,12903.
332.69,12955.
332.71,12989.
332.73,12940.
332.75,12967.
332.77,12949.
332.79,12942.
332.81,12976.
332.83,12976.
332.85,12949.
332.87,12977.
332.89,12923.
332.91,12932.
332.93,12932.
332.95,12887.
332.97,12875.
332.99,12864.
333.01,12856.
333.03,12898.
333.05,12844.
333.07,12860.
333.09,12865.
333.11,12907.
333.13,12898.
333.15,12873.
333.17,12890.
333.19,12855.
333.21,12893.
333.23,12898.
333.25,12902.
333.27,12930.
333.29,12883.
333.31,12934.
333.33,12957.
333.35,12908.
333.37,12945.
333.38,12906.
333.4,12898.
333.42,12896.
333.44,12861.
333.46,12872.
333.48,12875.
333.5,12826.
333.52,12813.
333.54,12854.
333.56,12842.
333.58,12833.
333.6,12768.
333.62,12786.
333.64,12849.
333.66,12880.
333.68,12835.
333.7,12782.
333.72,12854.
333.74,12839.
333.76,12838.
333.78,12897.
333.8,12831.
333.82,12851.
333.84,12903.
333.86,12876.
333.88,12862.
333.9,12905.
333.92,12854.
333.94,12824.
333.96,12881.
333.98,12830.
334.,12835.
334.02,12801.
334.04,12786.
334.06,12800.
334.08,12752.
334.1,12804.
334.12,12815.
334.14,12767.
334.16,12778.
334.18,12837.
334.2,12819.
334.22,12782.
334.24,12824.
334.26,12794.
334.28,12841.
334.3,12842.
334.32,12814.
334.34,12841.
334.36,12848.
334.38,12855.
334.4,12891.
334.41,12900.
334.43,12852.
334.45,12905.
334.47,12891.
334.49,12926.
334.51,12897.
334.53,12834.
334.55,12823.
334.57,12832.
334.59,12854.
334.61,12799.
334.63,12817.
334.65,12773.
334.67,12768.
334.69,12794.
334.71,12794.
334.73,12832.
334.75,12818.
334.77,12846.
334.79,12797.
334.81,12864.
334.83,12814.
334.85,12829.
334.87,12796.
334.89,12849.
334.91,12870.
334.93,12880.
334.95,12858.
334.97,12852.
334.99,12860.
335.01,12885.
335.03,12921.
335.05,12878.
335.07,12900.
335.09,12845.
335.11,12889.
335.13,12868.
335.15,12854.
335.17,12824.
335.19,12806.
335.21,12833.
335.23,12793.
335.25,12838.
335.27,12800.
335.29,12791.
335.31,12823.
335.33,12805.
335.35,12848.
335.37,12816.
335.39,12870.
335.41,12813.
335.42,12869.
335.44,12851.
335.46,12906.
335.48,12897.
335.5,12873.
335.52,12906.
335.54,12882.
335.56,12932.
335.58,12891.
335.6,12946.
335.62,12930.
335.64,12951.
335.66,12949.
335.68,12934.
335.7,12933.
335.72,12900.
335.74,12924.
335.76,12874.
335.78,12894.
335.8,12887.
335.82,12833.
335.84,12871.
335.86,12862.
335.88,12892.
335.9,12848.
335.92,12902.
335.94,12870.
335.96,12888.
335.98,12937.
336.,12885.
336.02,12887.
336.04,12901.
336.06,12898.
336.08,12923.
336.1,12899.
336.12,12970.
336.14,12919.
336.16,12969.
336.18,12938.
336.2,12999.
336.22,12977.
336.24,12944.
336.26,12960.
336.28,12935.
336.3,12942.
336.32,12942.
336.34,12893.
336.36,12939.
336.38,12885.
336.4,12934.
336.42,12906.
336.44,12864.
336.46,12912.
336.47,12887.
336.49,12919.
336.51,12923.
336.53,12894.
336.55,12926.
336.57,12909.
336.59,12959.
336.61,12981.
336.63,12920.
336.65,12970.
336.67,12919.
336.69,12987.
336.71,13005.
336.73,12967.
336.75,12981.
336.77,12981.
336.79,12993.
336.81,13045.
336.83,12931.
336.85,12949.
336.87,12935.
336.89,12927.
336.91,12967.
336.93,12924.
336.95,12953.
336.97,12867.
336.99,12942.
337.01,12919.
337.03,12980.
337.05,12920.
337.07,12900.
337.09,12956.
337.11,12922.
337.13,12986.
337.15,12944.
337.17,12935.
337.19,12976.
